augustus	ɒː ɡ ə s ʈ ə s
ninth	n aj n t̪
kavash	k ə ʋ ɑː ʃ
thayaram	t̪ eː ɛː ɹ ə m
yogatha	j oː ɡ ə t̪ ə
yajurv	j ə dʒ ɜː ʋ
vahinthara	ʋ a ç ɪ n ʈ ɑː ɹ ə
duhitha	ɖ ʉː ç ɪ t̪ ə
sajaenthan	s a dʒ a ɛ n t̪ ə n
maheshi	m ə h ɛ ʃ i
calian	k a ʎ ɪ ə n
secily	s ɛ s ɪ ʎ i
makai	m a k aj
nadchathran	ɲ eː ɖ tʃ a t̪ ə n
ninette	n aj n ɛ ʈ
sofian	s oː fʲ i ə n
nripaman	n ɹ ə p ə m ə n
vlada	ʋ l ɑː ɖ ə
marli	m ɑː ʎ i
bhaudeep	b h aw ɖ iː p
bhaama	b a ɑː m ə
papparalingam	p a p ə ɹ a ʎ ɪ ŋ ə m
dacey	ɖ eː s i
anshika	a n ʃ iː k ə
aadesh	eː eː ɖ ɛ ʃ
ahemad	ə h ɛ m a ɖ
thushyanthiny	d̪ ə s h aj a n t̪ aj ɲ i
harimohan	h ə ɹ iː m oː h ɑː n
cliffton	c ʎ ɪ f ʈ ə n
nanu	n a ɲ ʉ
vartini	ʋ ɑː ʈ iː ɲ i
rimmi	ɹ ɪ mʲ i
thivesha	t̪ iː ʋ ʃ ə
babluraj	b a b l ə ɹ ɑː dʒ
umi	ʉː mʲ i
ananmay	ə n a n m eː
sakhichander	s a c ɪ tʃ ɑː n ɖ ə
vethamaran	ʋ ɛ ʈ ɛ m ɛː ɹ ə n
mokesh	m oː c ʃ
shrimaharatr	ʃ ɹ ɪ m ə h ɑː ɹ ə ʈ ɹ
saagarika	s a ə ɡ ɑː ɹ ɪ k ə
vyaapti	ʋ aj a ə p ʈʲ i
bhaktiral	b ɑː k ʈʲ i ə l
sabresan	s eː b ə z ə n
supati	s ʊ p a ʈʲ i
yatana	j a ʈ ə n ə
mantrisha	m a n ʈ ɹ ɪ ʃ ə
bandan	b a n ɖ ə n
sthirarupa	s ʈ ç ɪ ɹ ə ɹ ʉː p ɑː
shrijayotsna	ʃ ɹ aj dʒ a j oː s n ə
atheeshan	ə t̪ iː z h ɑː n
kananethan	k ɑː n ə ɲ ɪ t̪ ə n
elleah	ɛ l ʎ iː ə
kavyasakthi	k ə i ə s eː k t̪ i
aryamne	ɑː ə m n
jayennth	dʒ eː ɪ n n t̪
jsoundaravalli	dʒ eː s aw n ɖ a ɹ ə ʋ a ʎ i
svamaya	s ʋ ə m eː ə
makhesh	m ə k ʃ
thangamagal	t̪ a ŋ ə m a ɡ ə l
macson	m ə k s ə n
suleyman	s j ʉː ʎ i m ə n
ulla	ə l ə
devrani	ɖ ɛ ʋ ɹ ə ɲ iː
dino	ɖ aj n oː
yaarashan	j ɹ ə ʃ ɑː n
chanurahantre	tʃ ɑː n ʉː ɹ ə h a n ʈ ə ɾ
archit	ɑː c ɪ ʈ
palvi	p a l ʋ i
mohni	m oː ɲ i
mari	m ɑː ɹ i
dastrodvegahara	ɖ a s ʈ ɹ oː ɖ ʋ eː ɡ ə h ɑː ɹ ə
amitav	ə mʲ ɪ ʈ ə ʋ
shivaajan	ʃ ɪ ʋ ə dʒ ə n
jenath	dʒ eː n ə t̪
anorah	a n ə ɹ ə
jazariah	dʒ a z ə ɹ aj ə
himagouri	ç ɪ m ɑː ɡ ʊ ɹ i
varisharan	ʋ ɛː ɹ ɪ ʃ ɛː ɹ ə n
yashovarman	j ə ʃ oː ʋ ɑː m ə n
shiyasan	ʃ iː j ɑː s ə n
sahwaj	s ɑ ʋ ɑː dʒ
nyxon	ɲ ɪ k s ə n
nailika	ɲ eː ʎ ɪ k ə
eitan	eː ʈ ə n
akshadha	ɑ c ʃ ɑː ɖ ə
keshanth	c ʃ a n t̪
chirasthira	k aj ɹ a s ʈ ç ɪ ɹ ə
daleny	ɖ ɑː ʎ ɪ ɲ i
yuveenth	j ʉː ʋ iː n t̪
urugaya	ʊ ɹ ʉː ɡ ə ə
ramola	ɹ ə m oː l ə
kallan	k ə l ə n
thukkan	t̪ ə k ə n
nina	ɲ iː n ə
jeyeesh	dʒ ɛ iː ʃ
nomi	n oː mʲ i
ashad	a ʃ a ɖ
aathe	eː eː t̪ i
manishin	m ə ɲ ɪ ʃ ɪ n
adrish	eː ɖ ɹ ɪ ʃ
niranjini	ɲ ɪ ə ɑː n dʒ i ɲ i
gnanakumar	n a n ə k ʉ m ɑː
aniratha	a n aj ɹ ə t̪ ə
amitasharmane	ə mʲ ɪ ʈ ə ʃ ɑː m eː n
cavon	k a ʋ ə n
kumargarahita	k ʉː m ɑː ɡ ə ɹ ə ç ɪ ʈ ə
rpa	ɹ p ə
aamod	eː eː m ə ɖ
yaathushan	j t̪ ʊ ʃ ɑː n
samadhi	s ə m ɑː ɖ i
stasia	s ʈ eː ʒ ə
saffron	s a f ə n
kowsimani	k aw s iː m ɑː ɲ i
abhibhutaye	ə bʲ ɪ b ʉ ʈ ə i
shatrumardini	ʃ eː ʈ ɹ ʊ m ə ɖ iː ɲ i
gudhapraya	ɡ ə ɖ a p ɹ eː ə
vardaan	ʋ ɑː ɖ ə ə n
ameen	ə mʲ iː n
avish	a ʋ ɪ ʃ
vishwasth	ʋ ɪ ʃ ʋ eː s t̪
karthickeyan	k ɑː ʈ ç ɪ c i ə n
kailasapujita	k aj l a s ə p ʉː dʒ iː ʈ ə
arlind	ɑː ʎ ɪ n ɖ
meghamaline	m eː ɡ ɑː m ə l aj n
venkagesan	ʋ ɛ ɲ c ɪ dʒ s ə n
arulkumaran	ɑː ə l k ʉː m ə ɹ ɑː n
jayaraj	dʒ eː ə ɹ ɑː dʒ
vibhisini	ʋ aj bʲ ɪ s ɪ ɲ i
eudora	j ʉː ɖ ɒː ɹ ə
khilti	k l ʈʲ i
nusrant	ɲ ʉː s ɹ ə n ʈ
eshanth	iː ʃ a n t̪
bhutaraman	b ʉ ʈ ə ɹ ə m ə n
devagandhari	ɖ ɛ ʋ ə ɡ ə n ɖ ə ɹ i
krishnagoby	c ɹ ɪ ʃ n ə ɡ ɒ bʲ i
mareech	m ɑː ɹ iː tʃ
rajeshwaran	ɹ ɑː dʒ ɛ ʃ ʋ ɒː ə n
harathana	h ə ɹ a t̪ a n ə
mudassar	m ʉː ɖ ə s ə
zulqarnain	z ʉː l k ɒ ɲ eː n
murtitrayatmaka	m ɜː ʈ aj ʈ ɹ eː ʈ m ɑ k ə
danishan	ɖ eː ɲ ɪ ʃ ɑː n
dhunjapananda	ɖ ə n dʒ ɑː p a n a n ɖ ə
nauka	n ɑː ʉː k ə
charupada	tʃ a ɹ ʉː p ɑː ɖ ə
aashi	ɑː ʃ i
vimalesh	ʋ aj m ə l ɛ ʃ
osmond	ɒ z m ə n ɖ
lailush	l eː l ʊ ʃ
satyabharya	s ə ʈ ɑ b h ɛː ɹ i ə
vishvavyachase	ʋ ɪ ʃ ʋ ə i tʃ ə s
bimbaa	bʲ ɪ m b ə ə
anadh	a n ə ɖ
maarthilan	m ɑː t̪ l ə n
deevesh	ɖ iː ʋ ʃ
chaidyashatrave	tʃ eː ɖ ɑː ʃ ə ʈ ɹ eː ʋ
jamanna	dʒ eː m a n ə
fynnegan	fʲ ɪ n ə ɡ ə n
winter	ʋ ɪ n ʈ ə
vinshaka	ʋ ɪ n ʃ ɑː k ə
geremiah	dʒ ə ɹ ə m aj ə
lovke	l ə ʋ k
alexandre	a l ɛ ɡ z a n ɖ ɹ ə
laryn	l a ɹ ɪ n
hathija	h a t̪ ɪ dʒ ə
shribuddhida	ʃ ɹ ɪ b ʉ ɖ ɪ ɖ ə
shapon	ʃ eː p ɒ n
nyala	ɲ ɑː l ə
sivakarthick	s ɪ ʋ a k ɑː t̪ ɪ k
torrian	ʈ ɒ ɹ ɪ ə n
kuzey	k ʉː z i
bavetha	b a ʋ ə t̪ ə
homahavishe	h oː m ə h a ʋ ɪ ʃ
vasanthapriyen	ʋ ɑː s ə n t̪ ə p ɹ iː ɪ n
ovitha	oː ʋ ɪ t̪ ə
bahuprada	b ɑː ə p ɹ ɑː ɖ ə
kreema	k ɹ iː m ə
nubeeshana	ɲ ʉː bʲ iː ʃ ɑː n ə
jayamitha	dʒ eː ə mʲ ɪ t̪ ə
roshanthy	ɹ ɒ ʃ a n t̪ i
aptavid	a p ʈ ə ʋ ɪ ɖ
yashu	j a ʃ ʉː
suseethan	s j ʉː s iː t̪ ə n
papan	p ɑː p ə n
sudamasuhride	s ʉː ɖ ə m ɑː s ʉː ɹ aj ɖ
naarayan	n a ɑː aj ə n
mckayla	m ə c eː l ə
alaria	ə l ɛː ɹ i ə
meeli	mʲ iː ʎ i
aslin	a z ʎ ɪ n
thamkiska	ʈ ɛ m c ɪ s k ə
manishita	m ə ɲ ɪ ʃ iː ʈ ə
kierstin	c ɪ ə s ʈʲ ɪ n
bhoom	b oː ə m
sathinathan	s ə t̪ aj n ə t̪ ə n
shimla	ʃ ɪ m l ə
mobarkar	m oː b ɑː k ɑː
houston	h ʉː s ʈ ə n
deepadharshini	ɖ iː p ə ɖ h ɑː ʃ iː ɲ i
kirubadevi	c ɪ ɹ ʉː b ɖ eː ʋ i
priyashini	p ɹ iː ə ʃ iː ɲ i
sedrick	s iː ɖ ɹ ɪ k
alex	ə l ɛ k s
bhikhari	bʲ ɪ h ɑː ɹ i
anggavai	ɑː ŋ ɡ ɑː ʋ eː ə
sidhharth	s aj ɖ ɑː t̪
subalapri	s ə b ə l a p ɹ i
susanne	s ʉː z a n
ramzana	ɹ a m z ə n ə
yithish	j ɪ t̪ ɪ ʃ
basavaraj	b ə s ɑ ʋ ə ɹ ɑː dʒ
puvanan	pʲ ʉː ʋ ɪ n ə n
kaushikapriya	k aw ʃ ɪ k ɑː p ɹ iː ə
meiyarasan	m eː j ɑː z ə n
dhumrapana	ɖ ə m ɹ a p ə n ə
munistuta	mʲ ʉː ɲ ɪ s ʈ ʉː ʈ ə
raydon	ɹ eː ɖ ə n
ahshayan	ɑː ʃ aj ə n
mindy	m aj n ɖ i
daesyn	ɖ iː s ɪ n
srinivasa	s ɪ ɲ ɪ ʋ ə s ə
torrell	ʈ ɒ ɹ ə l
nolie	n oː ʎ i
annisha	a ɲ ɪ ʃ ə
kiranasa	c ɪ ə n ɑː s ə
sreekantha	s ɹ iː k a n t̪ ə
ramlal	ɹ a m l ə l
thushajini	t̪ ə ʃ ɑː dʒ iː ɲ i
bhamaya	b a m eː ə
shailash	ʃ aj l a ʃ
so	s oː
myura	m aj ʊ ɹ ə
emmry	ɛ m ɹ i
siddhadhyeya	ʃ iː d̪ a h aj iː ə
matteus	m ə ʈ eː ə s
kamruddin	k a m ɹ ə ɖ ɪ n
vyomakesh	ʋ i ɒ m ə c ʃ
bakyapri	b a c j a p ɹ i
cadin	k ɑː ɖ ɪ n
balavate	b a l ə ʋ ə ʈ
purnatejase	p ɜː ɲ ɪ ʈ dʒ a z
maaruja	m ɑː ʉ dʒ ə
keerthinathan	c ɛ ə t̪ aj n ə t̪ ə n
vishnutha	ʋ ɪ ʃ n ʉ t̪ ə
mackinzie	m a c ɪ n z i
augadh	ɒː ɡ ə ɖ
evangelia	iː ʋ a n dʒ ɛ ʎ ɪ ə
kundalini	k ʉː n ɖ ə ʎ iː ɲ i
chandrashraya	tʃ ɑː n ɖ ɹ ə ʃ ɹ eː ə
zabar	z ə b ɑː
kovi	k oː ʋ i
revanth	ɹ ɪ ʋ a n t̪
jep	dʒ ɛ p
bhangarata	b a ŋ ə ɹ ɑː ʈ ə
sis	s ɪ s
dharmpal	ɖ ɑː m p ə l
ashuga	a ʃ ʉː ɡ ə
mariell	m ə ɹ ɪ ə l
adhithan	a ɖ ç ɪ t̪ ə n
makwana	m a kʷ ɑ n ə
hruthik	ɹ ʉː ʈʲ i k
yarthana	j ɑː t̪ a n ə
zaahi	z a ɑː ç i
divyathi	ɖ ɪ ʋ ə t̪ i
nanjana	n a n dʒ ə n ə
chindhu	tʃ ɪ n ɖ h ʉː
khaniska	k ɑː ɲ ɪ s k ə
rangeesh	ɹ eː n dʒ iː ʃ
demetre	ɖ ɪ mʲ iː ʈ ə ɾ
langhitarataye	l a ŋ ɒː ɪ ʈ ɑː ɹ ɑː ʈ ə i
krisshika	c ɹ ɪ ʃ ʃ iː k ə
munachiso	m ə n ə k aj s oː
keara	c iː ɹ ə
hemamala	ç iː m ə m ɑː l ə
yathees	j a t̪ iː z
bindurekha	bʲ ɪ n ɖ ʊ ɹ ɛ k ə
heloise	h ɛ l ɔj z
bapa	b a p ə
tahiry	ʈ ɑː ç iː ɹ i
aruvin	ə ɹ ʉː ʋ ɪ n
pravashwini	p ɹ ɑː ʋ ɑː ʃ ʋ ɪ ɲ i
gawtham	ɡ ɒː t̪ ə m
noxx	n oː k s
kailah	k aj l
bandhuranga	b a n ɖ h ʉː ɹ a ŋ ɡ ə
liamm	ʎ iː ə m m
royston	ɹ ɔj s ʈ ə n
ekaksharadhara	ɪ k ə c ʃ ɑː ɑː d̪ ɑː ɹ ə
dhori	ɖ oː ɹ i
vaasanthy	ʋ a ɑː s ə n t̪ i
newt	ɲ ʉː ʈ
amarapriya	a m ə ɹ a p ɹ iː ə
deair	ɖ ɛ ɛː
shaiperasanna	ʃ eː ɪ p ə ɹ a z ɑ n ə
ashitosh	ə ʃ iː ʈ oː ʃ
shubhadayaka	ʃ ə b ə ɖ eː ɑː k ə
bhoginder	b oː dʒ ɪ n ɖ ə
rikshiti	ɹ ɪ c ʃ iː ʈʲ i
narshana	n ə ʃ ɑː n ə
ove	oː ʋ ə
ruthraghayan	ɹ ʉː t̪ ɹ ə aj ə n
nishakara	ɲ ɪ ʃ ɑː k ɑː ɹ ə
shridura	ʃ ɹ ɪ ɖ ʊ ɹ ə
vaaranitha	ʋ a ɹ ə ɲ iː t̪ ə
khyir	k aj ɪ ə
gangaimynthan	ɡ a ŋ eː mʲ ɪ n t̪ ə n
elisha	ɪ ʎ ɪ ʃ ə
raviyadav	ɹ a ʋ ɪ j ə ɖ eː ʋ
hanumadakshita	h ɑː n ʉː m a ɖ ɑ c ʃ iː ʈ ə
jeneeshi	dʒ ɛ ɲ iː ʃ i
anandaranee	ə n a n ɖ ə ɹ ɑː ɲ iː
ikran	i k ɹ ɑː n
tamilian	ʈ a mʲ ɪ ʎ ə n
svarakara	s ʋ ə ɹ ɑː k ɑː ɹ ə
vahn	ʋ a n
suvikrama	s ʉː ʋ ɪ k ɹ ɑː m ə
viena	ʋ n ə
bhavina	b a ʋ ɪ n ə
pranavarakshan	p ɹ ɑː n ə ʋ ə ɹ ɑː c ʃ ɑː n
anshula	a n ʃ ʊ l ə
lucie	l ʉ s i
harsikan	h ɑː s ɪ k ə n
sivaguru	s ɪ ʋ eː ɡ ʉː ɹ ʉː
sundip	s ə n ɖ ɪ p
arlin	ɑː ʎ ɪ n
gedal	ɟ ɪ ɖ ə l
chittaranjan	tʃ ɪ ʈ ə ɹ ɑː n dʒ ə n
harmonie	h ɑː m oː ɲ i
tejash	ʈ ɛ dʒ a ʃ
lingaraja	ʎ ɪ ŋ ɡ ə ɹ ɑː dʒ ə
dienashs	ɖ aj ə ɲ eː ʃ z
shritara	ʃ ɹ aj ʈ ə ɹ ɑː
jimi	dʒ ɪ mʲ iː
jessika	dʒ ɛ s iː k ə
roarke	ɹ ɒː k
galu	ɡ ə l ʉː
vamshikrishna	ʋ a m ʃ ɪ c ɹ ɪ ʃ n ə
dharavira	ɖ ɑː ʋ ɪ ɹ ɑː
ryeker	ɹ aj k ə ɾ
nagula	n a ɟ ʊ l ə
sucharv	s ə tʃ ɑː ʋ
dhrishta	ɖ ɹ ɪ ʃ ʈ ə
kaanapriyan	k ɑː n ə p ɹ iː ə n
von	ʋ ɒ n
thakshinth	t̪ a c ʃ ɪ n t̪
parastha	p a ɹ ə s t̪ ə
thulassi	t̪ ə l a s i
maithika	m eː t̪ iː k ə
uthayan	j ʉː t̪ aj ə n
sakrappa	s ɑː k ɹ ə p ə
dv	ɖ iː ʋ iː
javonnie	dʒ ɑː ʋ ɒ ɲ i
aharihan	ə h a ɹ ɪ h ɑː n
thuvaamisha	t̪ ə ʋ ə a mʲ ɪ ʃ ə
yokeethasri	j oː c iː ʈ ə z ɹ i
dhalayamanu	ɖ ɑː l ə j ɑː m ə ɲ ʉː
kobadi	k ɒ b ɖ i
mckinley	m ə c ɪ ɲ ʎ i
krishiv	c ɹ ɪ ʃ ɪ ʋ
kathan	k a t̪ ə n
ruhan	ɹ ʉː h ɑː n
ekant	ɛ k ə n ʈ
vegas	ʋ eː ɡ ə s
maryann	m ɛ ɹ i a n
isayah	aj z aj ə
harishayen	h ə ɹ ɪ ʃ eː ɪ n
parathesh	p a ɹ ə t̪ ɛ ʃ
poornan	p ɒː n ə n
arularasan	ə ɹ ʉː l ɑː z ə n
sarithran	s ə ɹ ɪ t̪ ə n
aharathi	ə h ɑː ɹ ə t̪ i
demarrion	ɖ ɛ m ɑː ɹ i ə n
rishabarathi	ɹ ɪ ʃ ɑː b ɑː ɹ ə t̪ i
vadhir	ʋ eː ɖ ç ɪ ə
dailah	ɖ aj l
narelle	n ɑː ɛ l
tharikkan	t̪ a ɹ ɪ k k ə n
dakshitha	ɖ a c ʃ ɪ t̪ ə
jenkins	dʒ ɛ ɲ c ɪ n z
yamunajalavasin	j a m ʉː n ə dʒ a l ə ʋ ɑː s ɪ n
tyasmai	ʈ aj a s m ɑː i
sodan	s ɒ ɖ ə n
yatharth	j a t̪ ɑː t̪
aadhith	ə a ɖ ç ɪ t̪
jensiel	dʒ ɛ n s iː l
prabhoot	p ɹ a b h ʉː ʈ
vishmela	ʋ ɪ ʃ m ə l ə
poorna	p ʊ n ə
donatello	ɖ oː ɲ eː ʈ ɛ l oː
reyansh	ɹ eː ə n ʃ
kiai	c ɪ aj
gangamaindan	ɡ a ŋ ə m eː n ɖ ə n
samcharan	s a m k a ɹ ə n
callahan	k a l ə h ə n
amayana	a m ə j ɑː n ə
gunambudhaye	ɡ ə n a m b ʊ d̪ ɑː i
bailie	b eː ʎ i
brundhana	b ɹ ʉː n ɖ ɑː n ə
vashatpri	ʋ ɑː ʃ ə ʈ p ɹ i
harisudarshan	h ə ɹ ɪ s ə ɖ ə ʃ ɑː n
kincaid	c ɪ ŋ eː ɖ
jiganasha	dʒ ɪ ɡ ə n ʃ ə
remii	ɹ ɪ m aj i
devendren	ɖ ɪ ʋ ɛ n ɖ ɹ ɪ n
sadhvi	s ɑ ɖ ʋ i
ratchika	ɹ a tʃ iː k ə
raihanna	ɹ eː a n ə
aashita	ɑː ʃ iː ʈ ə
emily	ɪ mʲ ɪ ʎ i
keari	c iː ɹ i
oria	ɒː ɹ i ə
aant	ə ə n ʈ
athmikha	a t̪ mʲ ɪ k ə
juanita	ʋ ɑː ɲ iː ʈ ə
harmithan	h ɑː mʲ ɪ t̪ ə n
santapahrite	s a n ʈ ɑː p ə ɹ aj ʈ
krishma	c ɹ ɪ ʃ m ə
krishangi	c ɹ ɪ ʃ a ŋ iː
ramier	ɹ ɑː mʲ i ə
mukirthan	m ə k ɜ t̪ ə n
prajapati	p ɹ ɑː dʒ ə p a ʈʲ i
shridamin	ʃ ɹ iː ɖ ə mʲ ɪ n
ujjvalin	j ʉː ʒ ʋ ə ʎ ɪ n
gangadutt	ɡ a ŋ ə ɖ ə ʈ
kirubajasmine	k ɜː j ʊ b ɒ h ə z m aj n
elluthini	ɛ l l ʉː ʈʲ i ɲ i
navin	n a ʋ ɪ n
thirana	t̪ ɜː ɑː n ə
athithra	ə t̪ t̪ ɹ ə
raimey	ɹ eː mʲ i
sheshank	ʃ ɛ ʃ a ŋ k
yogakartre	j oː ɡ ə k ɑː ʈ ə
naramamsarata	n ɑː ɹ ə m a m z ə ɹ ɑː ʈ ə
javeeth	dʒ a ʋ iː t̪
rasarakta	ɹ ɑː s ɛː ɹ ə k ʈ ə
amsiha	a m s ɪ ə
swahithan	s ʋ ə ç iː t̪ ə n
varsene	ʋ ɑː s iː n
kaelanie	c eː ə l ɲ i
nirmila	ɲ ɪ ə mʲ iː l ə
hayas	ç eː ə z
tika	ʈʲ ɪ k ə
cobra	k ɒ b ɹ ə
munsi	m ə n s i
vadyakushala	ʋ a dʒ j ə k ʊ ʃ ɑː l ə
kenchamalappa	c ɛ n tʃ ə m ə l a p ə
gha	ɡ ɑː
thiagarajan	t̪ aj ə ɡ ə ɹ ɑː dʒ ə n
illancheliyan	ɪ l ɑː n ʃ i ʎ i ɑː n
srishalam	s ɹ ɪ ʃ ɑː l ə m
landis	l a n ɖ ɪ s
paamitha	p a a mʲ ɪ t̪ ə
sashidhar	s ə ʃ iː ɖ h ɑː
manchan	m a n tʃ ɑː n
shrijnanamurt	ʃ ɹ aj dʒ ə n ɑː n ə m ɜː ʈ
yukithan	j ʉː c ɪ t̪ ə n
analeah	a n ə ʎ iː ə
kanakapri	k ɑː n ə k ə p ɹ i
karnikarapriya	k ɑː ɲ ɪ k ɑː ɹ ə p ɹ iː ə
kameshvareshvar	k ɑː m ʃ ʋ ə ɹ ɛ ʃ ʋ ɑː
izabella	ɪ z ə b ɛ l ə
bhadravadin	b ə ɖ ɹ ɑː ʋ ə ɖ ɪ n
kilan	c ɪ l ə n
maruthavanan	m ɑː ɹ ʉː t̪ eː ʋ ə n ɑː n
dhavaani	ɖ h ə ʋ a ɑː ɲ i
nirkul	ɲ ɪ ə k ə l
kevissen	c ɛ ʋ ɪ s ə n
muthuharshan	m ə t̪ ə ə ʃ ɑː n
kathirvelan	k a t̪ ɜː ʋ ə l ə n
amaro	a m ə ɹ oː
manjushree	m a n dʒ ə ʃ ɹ iː
lekshmita	l ɛ c ʃ i mʲ i ʈ ɑ
sumirthan	s j ʉː m ɜː t̪ ə n
hermelinda	h ɜː m ə ʎ ɪ n ɖ ə
vedavat	ʋ eː ɖ ə ʋ a ʈ
toyabhavarchita	ʈ ɔj ə b ç eː ʋ ɑː tʃ ɪ ʈ ɑː
yashaskar	j a ʃ ɑː s k ɑː
brunthika	b ɹ ə n t̪ iː k ə
vachaspati	ʋ a k ə s p a ʈʲ i
dushanraj	ɖ ʉː ʃ ɑː n ɹ ɑː dʒ
rielynn	ɹ iː l ɪ n
wrenleigh	ɹ ɲ ʎ i
jennythan	dʒ ɛ ɲ ɪ t̪ ə n
keani	c iː ɲ i
kevanshi	c ɛ ʋ a n ʃ i
lafayette	l ə f eː j ɛ ʈ
arunababu	a ɹ ə n ə b ɑː b ʉː
aliana	eː ʎ i a n ə
anet	ə n ɛ ʈ
brodix	b ɹ oː ɖ ɪ k s
dhanadarchya	ɖ ɑː n ə ɖ ɑː c i ə
puvi	p ʉː ʋ i
mamaa	m ə m ɑː ə
kayalvventhan	c eː ə l ʋ ə n t̪ ə n
elakkie	ɛ l ə c i
knixon	ɲ ɪ k s ə n
keion	c iː ə n
kenneth	c ɛ n ə t̪
deeba	ɖ iː b ə
khaleah	k ə ʎ iː ə
dilraj	ɖ aj ʎ ɹ ɑː dʒ
jackston	dʒ a k s ʈ ə n
rajaramesh	ɹ ɑː dʒ ə ɹ ə m ɛ ʃ
cherma	tʃ ɜː m ə
subhan	s ə b h ə n
siddhavel	ʃ iː d̪ h a ʋ ə l
munnasah	m ə n n a s ə
vivaham	ʋ aj ʋ ə ə m
mackinley	m a c ɪ n ʎ i
anann	a n a n
thakshi	d̪ ɑ c ʃ iː
jogini	dʒ oː ɟ ɪ ɲ iː
pranjul	p ɹ a n dʒ ə l
alezander	ə l ɛ z a n ɖ ə
charubhusha	tʃ ɑː ə b ʉː ʃ ə
emilina	ɪ mʲ ɪ ʎ i n ə
dharamleen	ɖ ɑː a m ʎ iː n
harmoni	h ɑː m oː ɲ i
nishalakshmi	ɲ ɪ ʃ ɑː l ə c ʃ i mʲ i
sadadhara	s a ɖ ɑː d̪ ɑː ɹ ə
arthusha	ɑː t̪ ʃ ə
rafif	ɹ ɑː fʲ i f
shyamalanga	ʃ j ɑː m ə l a ŋ ɡ ə
maryadakrite	m ɑː ə ɖ ɑː k ɹ aj ʈ
bethanie	b ɛ t̪ ə ɲ i
bhaskar	b a s k ɑː
khushabu	k ʊ ʃ ə b ʉː
kazuma	k ə z ʉː m ə
anushayan	ə n ʊ ʃ aj ə n
lakshmipathy	l ə c ʃ i mʲ i p ə t̪ i
brooklynn	b ɹ ʊ k l ə n
santikan	s a n ʈʲ i k ə n
dezmin	ɖ ɛ z mʲ ɪ n
jozlyn	dʒ oː z ʎ ɪ n
karoline	k ə ɹ ə l aj n
pandimadevi	p a n ɖ ɪ m ə ɖ eː ʋ i
sartha	s ɑː t̪ ə
losharmini	l ɒ ʃ ɑː mʲ ɪ ɲ iː
davidraju	ɖ eː ʋ ɪ ɖ ɹ ə dʒ ʉː
marlaina	m ɑː l eː n ə
nixen	ɲ ɪ k s ə n
grizzly	ɟ ɹ ɪ z ʎ i
shakalamurt	ʃ ɑ k a l ə m ɜː ʈ
marcela	m ɑː s ɛ l ə
rathusa	ɹ ɑː d̪ ʉː z ə
bramaramba	b ɹ a m ə ɹ a m b ə
thapasvi	t̪ ə p eː z ʋ i
semponnan	s ɛ m p ɑ n ə n
lalithi	l a ʎ ɪ t̪ i
chelan	k ə l a n
vethoorakan	ʋ ɛ ʈ h ʊ ɹ eː k ə n
vat	ʋ a ʈ
gioia	ɟ ɪ ɔj ə
keetha	c iː t̪ ə
yugarupa	j ʊ ɡ ə ɹ ʉː p ɑː
jaci	dʒ eː s ɪ
pushpatharan	p ʊ ʃ p ə t̪ ɛː ɹ ə n
chekitan	tʃ ɛ k ʈ ə n
vistarabhumne	ʋ ɪ s ʈ ə ɹ a b ʉː m n
vkamalakaran	ʋ k ɑː m ə l ə k ɑː ɹ ə n
yatindra	j a ʈʲ ɪ n ɖ ɹ ə
mahendri	m ə h ɛ n ɖ ɹ i
shyamine	ʃ aj ə mʲ iː n
jenarth	dʒ ɛ n ɑː t̪
gunakara	ɡ ə n ə k ɑː ɹ ə
krishnabanu	c ɹ ɪ ʃ n ə b ɑː n ʉː
heroo	h ɛ ɹ ʉː
agasthi	ə ɡ a s t̪ i
tatpada	ʈ a ʈ p ɑː ɖ ə
anikal	a n aj k ɑː l
umisha	j ʉː mʲ ɪ ʃ ə
eternity	ɪ ʈ ɜː n ɪ ʈʲ i
balavithayan	b a l ə ʋ ɪ t̪ aj ə n
kogulakannan	k oː ɟ ʊ l eː k a n ə n
nirvanam	ɲ ɪ ə ʋ ɑː n ə m
josefine	dʒ oː s f aj n
aatharna	eː eː t̪ ɑː n ə
iaingini	aj ə n ɟ ɪ ɲ iː
yugadevan	j ʉː ɡ ə ɖ ɛ ʋ ə n
rithithan	ɹ iː t̪ ɪ t̪ ə n
thigilan	t̪ iː dʒ iː l a n
atziri	a ʈ s ɪ ɹ i
leopold	ʎ ɪ ə p ə l ɖ
nida	n aj ɖ ə
bharatasha	b a ɹ ə ʈ ɑː ʃ ə
sugenthan	ʃ ʊ ɡ ɛ n t̪ ə n
adelis	a ɖ ə ʎ ɪ s
jnkittu	dʒ ɲ c ɪ ʈ ʉː
dikshitapujita	ɖ aj c ʃ ɪ ʈ ɑː p ʉː dʒ iː ʈ ə
kiruga	c ɪ ɹ ʉː ɡ ə
nihaari	n aj h ɑː ɑː ɹ i
greyston	ɟ ɹ eː s ʈ ə n
bhurikarmane	b ʉː ɹ ɪ k ɑː m eː n
kadhirvel	k ə ɖ ç ɪ ə ʋ ə l
ibrahiim	ɪ b ɹ ə ç ɪ m
ellana	ɛ l ɑː n ə
binati	bʲ ɪ n ɑː ʈʲ i
dyanoraa	ɖ aj ə n ɒ ɹ ə ə
chithrakundhala	tʃ ɪ t̪ ɹ ə k ʉː n ɖ ɑː l ə
